GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
8110,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-50.6,-11.48,0.0,0.0,13.23,-9.52,-62.08,3.71,-58.38
8161,0.0,0.0,0.0,-0.0,0.0,0.0,-41.12,-11.33,-0.0,-0.0,10.51,-8.93,-52.45,1.58,-50.87
8212,0.0,0.0,0.0,0.0,0.0,0.0,-47.78,13.24,0.0,0.0,-11.32,-9.1,-34.53,-20.42,-54.95
8263,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-52.68,9.8,-0.0,0.0,-8.56,-9.01,-42.88,-17.57,-60.45
8314,0.0,-0.0,0.0,-0.0,0.0,0.0,-52.54,1.01,0.0,-0.0,-0.53,-9.41,-51.53,-9.94,-61.47
8365,0.0,-0.0,0.0,-0.0,0.0,0.0,-38.85,4.06,-0.0,-0.0,-3.71,-9.31,-34.79,-13.03,-47.82
8416,0.0,-0.0,0.0,-0.0,0.0,-0.0,-51.39,13.07,-0.0,0.0,-11.41,-8.98,-38.32,-20.39,-58.71
8467,0.0,0.0,-0.0,0.0,-0.0,-0.0,-45.89,14.63,-0.0,0.0,-12.52,-8.76,-31.27,-21.27,-52.54
8518,-0.0,0.0,0.0,-0.0,-0.0,0.0,-44.18,5.2,0.0,0.0,-6.22,-8.49,-38.97,-14.71,-53.68
8569,-0.0,-0.0,0.0,0.0,0.0,-0.0,-45.01,14.29,-0.0,0.0,-14.08,-9.06,-30.73,-23.14,-53.87
8620,-0.0,-0.0,-0.0,0.0,0.0,0.0,-49.87,3.34,-0.0,0.0,-1.19,-8.9,-46.54,-10.09,-56.63
8671,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-47.68,3.28,-0.0,-0.0,-1.69,-9.24,-44.4,-10.94,-55.34
8722,-0.0,0.0,0.0,0.0,0.0,0.0,-54.64,11.28,0.0,0.0,-7.9,-9.33,-43.35,-17.23,-60.58
8773,0.0,-0.0,0.0,-0.0,0.0,-0.0,-46.71,5.29,-0.0,-0.0,-3.72,-9.62,-41.42,-13.34,-54.76
8824,0.0,0.0,0.0,0.0,-0.0,0.0,-47.42,2.53,0.0,-0.0,1.5,-9.0,-44.88,-7.5,-52.38
8875,-0.0,0.0,-0.0,0.0,-0.0,0.0,-53.9,13.74,0.0,-0.0,-12.42,-9.21,-40.16,-21.63,-61.79
8926,0.0,0.0,0.0,-0.0,-0.0,0.0,-52.79,-16.29,-0.0,0.0,15.26,-10.45,-69.08,4.81,-64.27
8977,0.0,-0.0,-0.0,-0.0,0.0,0.0,-49.29,-6.51,-0.0,0.0,5.63,-9.61,-55.8,-3.98,-59.77
9028,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-44.28,-1.76,0.0,0.0,1.89,-9.6,-46.04,-7.7,-53.74
9079,-0.0,0.0,0.0,0.0,-0.0,-0.0,-45.49,-14.73,0.0,0.0,12.65,-9.98,-60.23,2.67,-57.55
9130,0.0,0.0,0.0,0.0,0.0,0.0,-52.11,28.72,0.0,0.0,-24.05,-8.77,-23.39,-32.83,-56.22
9181,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-49.44,8.66,0.0,-0.0,-4.01,-8.95,-40.77,-12.96,-53.74
9232,0.0,-0.0,0.0,0.0,0.0,0.0,-50.87,17.19,-0.0,0.0,-15.08,-8.69,-33.68,-23.78,-57.46
9283,0.0,0.0,-0.0,-0.0,0.0,-0.0,-53.0,27.0,-0.0,0.0,-22.15,-8.9,-26.01,-31.05,-57.06
9334,-0.0,0.0,-0.0,0.0,0.0,0.0,-50.42,14.07,0.0,-0.0,-10.42,-8.56,-36.35,-18.98,-55.33
9385,-0.0,0.0,0.0,0.0,0.0,-0.0,-41.89,22.48,-0.0,0.0,-20.25,-8.21,-19.42,-28.45,-47.87
9436,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-44.73,21.96,0.0,0.0,-19.37,-7.96,-22.77,-27.34,-50.11
9487,0.0,-0.0,0.0,0.0,-0.0,-0.0,-41.55,23.51,-0.0,0.0,-22.16,-7.8,-18.05,-29.96,-48.0
9538,0.0,0.0,-0.0,-0.0,0.0,0.0,-53.44,-1.41,0.0,-0.0,3.56,-10.18,-54.85,-6.61,-61.46
9589,0.0,-0.0,0.0,0.0,-0.0,0.0,-47.59,-7.15,0.0,0.0,6.13,-9.85,-54.74,-3.71,-58.46
9640,0.0,0.0,0.0,0.0,-0.0,0.0,-49.14,5.47,-0.0,-0.0,-3.05,-9.18,-43.67,-12.24,-55.91
9691,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-45.16,2.32,-0.0,0.0,-1.23,-9.04,-42.83,-10.27,-53.1
9742,0.0,0.0,-0.0,0.0,0.0,0.0,-54.46,3.36,0.0,-0.0,-2.7,-9.93,-51.1,-12.63,-63.73
9793,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-43.3,-5.19,-0.0,0.0,4.63,-9.19,-48.49,-4.56,-53.06
9844,0.0,0.0,-0.0,0.0,0.0,-0.0,-46.69,1.38,0.0,0.0,-1.45,-10.01,-45.31,-11.46,-56.77
9895,-0.0,-0.0,0.0,-0.0,0.0,0.0,-51.61,3.49,-0.0,0.0,-2.01,-10.09,-48.12,-12.1,-60.22
9946,-0.0,-0.0,0.0,-0.0,0.0,0.0,-51.72,15.25,0.0,0.0,-11.4,-9.41,-36.46,-20.81,-57.28
9997,0.0,0.0,-0.0,-0.0,0.0,0.0,-48.52,-7.19,0.0,0.0,7.85,-9.36,-55.71,-1.51,-57.22


POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
1,738.35,1709.96,2151.08,228.06,124.42,-162.76,-1432.95,-3522.26,2182.11,10664.82,-1040.97,1788.32,-1026.58,12680.82,-279.23,12401.59
52,713.72,1727.92,2132.87,228.2,127.22,-161.7,-1472.67,-3506.18,2197.66,10610.55,-1028.19,1775.69,-1013.51,12597.6,-266.02,12331.58
103,714.47,1678.29,2166.64,217.85,121.9,-146.0,-1430.22,-3503.65,2191.24,10688.4,-1062.14,1784.55,-1028.92,12698.92,-306.51,12392.42
154,653.21,1700.94,2177.43,214.69,129.53,-165.35,-1449.63,-3478.58,2234.54,10657.63,-1061.83,1778.61,-1028.89,12674.4,-312.11,12362.3
205,737.1,1747.92,2177.17,223.42,117.65,-148.06,-1459.37,-3501.23,2140.09,10528.25,-1027.96,1785.21,-1033.06,12562.93,-275.81,12287.13
256,694.54,1717.5,2176.8,219.89,130.89,-155.51,-1415.02,-3426.19,2201.57,10595.4,-1094.86,1799.08,-1038.91,12739.87,-334.68,12405.19
307,705.9,1685.4,2165.54,221.86,118.91,-160.03,-1423.72,-3501.4,2247.23,10621.85,-1045.37,1788.49,-1027.42,12681.53,-284.3,12397.23
358,746.79,1696.0,2153.07,222.12,124.94,-165.75,-1444.48,-3466.38,2213.94,10524.11,-1058.25,1777.08,-1019.65,12604.36,-300.83,12303.53
409,688.89,1676.95,2172.29,216.22,121.6,-169.0,-1434.73,-3481.91,2251.61,10618.35,-1058.92,1786.16,-1037.14,12660.26,-309.9,12350.35
460,697.35,1722.76,2162.09,222.56,115.9,-151.43,-1451.81,-3517.72,2229.25,10599.05,-1018.21,1765.88,-1001.23,12628.0,-253.56,12374.44
511,709.3,1733.74,2148.34,218.63,128.48,-160.78,-1466.56,-3471.46,2142.53,10508.31,-1045.48,1773.05,-1010.49,12490.52,-282.92,12207.6
562,717.38,1713.16,2149.09,221.49,133.65,-151.38,-1478.66,-3475.42,2212.12,10613.93,-1049.79,1770.31,-998.25,12655.35,-277.72,12377.63
613,710.95,1678.72,2165.36,221.38,134.94,-152.53,-1433.23,-3497.45,2275.85,10650.12,-1042.17,1773.06,-1007.13,12754.09,-276.23,12477.86
664,706.42,1710.25,2157.87,216.99,118.28,-156.85,-1460.79,-3465.22,2169.51,10529.6,-1045.57,1783.0,-1010.89,12526.05,-273.45,12252.6
715,704.61,1686.44,2166.63,220.23,123.66,-161.75,-1440.59,-3470.62,2168.35,10551.04,-1046.68,1772.2,-1008.41,12548.0,-282.9,12265.1
766,733.43,1737.77,2178.64,223.37,134.56,-170.15,-1470.12,-3478.83,2223.02,10541.38,-1039.72,1769.36,-1003.56,12653.06,-273.93,12379.13
817,714.89,1749.17,2169.87,222.71,111.69,-158.04,-1449.2,-3401.77,2172.61,10526.13,-1105.26,1785.78,-1024.2,12658.05,-343.69,12314.36
868,700.85,1713.74,2141.48,215.92,124.11,-155.42,-1427.21,-3496.31,2212.29,10592.37,-1035.14,1770.68,-1016.62,12621.83,-281.08,12340.75
919,729.49,1672.8,2152.36,214.31,118.62,-136.21,-1416.61,-3463.84,2217.62,10592.0,-1056.84,1784.88,-1027.48,12680.54,-299.44,12381.1
970,692.12,1712.82,2138.26,224.42,107.53,-145.35,-1438.85,-3482.93,2216.25,10635.73,-1047.89,1786.8,-1021.96,12660.0,-283.05,12376.95
1021,714.41,1686.43,2165.24,216.71,130.7,-162.36,-1460.0,-3477.3,2234.57,10617.73,-1049.78,1758.89,-991.68,12666.12,-282.57,12383.55
1072,698.21,1703.39,2160.57,229.49,115.18,-154.9,-1460.02,-3439.59,2182.7,10558.71,-1072.98,1772.59,-1008.26,12593.73,-308.65,12285.09
1123,713.86,1660.49,2176.8,217.68,127.46,-161.36,-1448.55,-3479.44,2209.16,10581.87,-1044.25,1760.99,-998.54,12597.97,-281.8,12316.17
1174,742.71,1740.68,2193.17,230.34,110.95,-182.62,-1458.15,-3491.58,2193.77,10569.56,-1028.95,1779.24,-1019.33,12648.85,-269.04,12379.81
1225,700.77,1772.51,2148.12,227.11,124.97,-167.34,-1417.69,-3537.36,2281.53,10664.14,-1014.8,1764.89,-1002.33,12796.76,-252.24,12544.52
1276,764.61,1717.4,2177.87,220.19,120.48,-172.26,-1463.4,-3454.83,2158.7,10611.38,-1066.14,1788.79,-1028.98,12680.15,-306.33,12373.82
1327,720.43,1708.28,2150.14,227.48,123.63,-156.44,-1431.98,-3469.29,2213.88,10539.04,-1056.91,1780.08,-1021.48,12625.16,-298.31,12326.85
1378,692.82,1696.12,2157.31,220.08,137.07,-163.75,-1441.71,-3504.72,2214.17,10593.7,-1026.77,1771.48,-1010.46,12601.1,-265.76,12335.34
1429,780.56,1718.2,2153.32,222.24,121.89,-158.13,-1456.61,-3459.44,2194.54,10491.64,-1053.41,1786.46,-1021.66,12608.2,-288.61,12319.59
1480,741.56,1745.62,2154.16,236.4,111.33,-154.22,-1479.74,-3456.82,2170.56,10595.68,-1063.6,1771.44,-1011.12,12664.55,-303.28,12361.28
1531,717.6,1783.73,2171.53,219.72,124.75,-154.32,-1459.43,-3479.33,2151.37,10504.77,-1036.85,1774.73,-1009.8,12580.4,-271.92,12308.48
1582,732.82,1687.88,2141.59,214.81,122.96,-159.42,-1428.45,-3497.66,2242.62,10558.35,-1032.01,1774.14,-1014.12,12615.51,-271.98,12343.52
1633,694.63,1728.29,2169.22,225.07,121.1,-163.64,-1430.04,-3498.24,2250.12,10625.79,-1041.14,1766.18,-1006.42,12722.3,-281.38,12440.92
1684,736.04,1707.99,2152.26,222.12,112.69,-157.17,-1436.14,-3445.13,2164.9,10622.4,-1080.12,1801.18,-1041.3,12679.97,-320.24,12359.73
1735,709.98,1686.68,2161.89,222.82,135.94,-152.5,-1402.89,-3506.92,2238.49,10620.79,-1037.22,1782.94,-1024.5,12714.27,-278.77,12435.49
1786,699.54,1683.78,2151.25,218.78,125.76,-161.3,-1426.0,-3540.08,2230.96,10744.59,-1028.83,1783.81,-1028.47,12727.28,-273.49,12453.79
1837,718.48,1659.53,2156.1,210.83,110.91,-144.55,-1418.07,-3521.9,2259.93,10676.62,-1033.15,1783.39,-1034.95,12707.88,-284.72,12423.16
1888,726.96,1740.03,2171.69,217.84,122.23,-156.04,-1424.15,-3523.58,2200.99,10630.14,-1023.2,1794.68,-1036.71,12706.11,-265.24,12440.87
1939,724.83,1720.85,2172.25,231.17,126.88,-164.38,-1462.56,-3509.63,2259.04,10583.44,-1025.87,1783.83,-1023.95,12681.89,-265.99,12415.9
1990,711.09,1661.6,2173.64,220.02,112.43,-166.22,-1441.82,-3509.52,2217.66,10611.52,-1021.76,1785.46,-1030.6,12590.41,-266.9,12323.51
2041,727.02,1705.99,2152.48,219.69,126.2,-147.31,-1418.01,-3499.28,2206.64,10647.5,-1050.45,1784.6,-1028.77,12720.93,-294.62,12426.31
2092,705.31,1742.62,2180.44,215.67,115.36,-164.39,-1411.41,-3513.91,2179.24,10580.85,-1027.63,1782.26,-1024.37,12629.78,-269.73,12360.05
2143,789.7,1741.17,2174.59,220.67,112.98,-160.95,-1405.18,-3530.29,2211.36,10584.46,-1011.57,1776.18,-1028.56,12738.52,-263.95,12474.56
2194,720.25,1733.61,2174.31,224.4,121.03,-153.32,-1459.31,-3462.93,2184.2,10579.25,-1058.32,1782.5,-1020.67,12661.5,-296.48,12365.02
2245,724.65,1706.53,2184.44,218.03,120.4,-156.35,-1433.74,-3487.95,2262.3,10604.89,-1035.48,1786.64,-1028.44,12743.2,-277.28,12465.93
2296,682.2,1727.13,2124.94,218.83,133.02,-146.97,-1420.97,-3534.35,2184.96,10595.94,-999.96,1788.12,-1044.34,12564.74,-256.18,12308.55
2347,736.21,1692.52,2135.21,220.18,131.11,-149.82,-1412.17,-3553.84,2227.58,10650.14,-991.71,1794.6,-1039.9,12677.11,-237.01,12440.1
2398,701.51,1721.73,2128.6,222.13,114.6,-145.73,-1428.02,-3558.3,2258.4,10633.88,-975.96,1795.16,-1048.15,12648.79,-228.95,12419.84
2449,720.7,1728.51,2151.73,227.36,128.5,-148.61,-1436.51,-3562.37,2189.0,10605.21,-987.07,1797.7,-1051.41,12603.53,-240.78,12362.76
2500,683.84,1732.72,2138.62,229.47,129.14,-145.39,-1411.67,-3539.97,2220.69,10606.34,-1002.13,1796.46,-1055.62,12643.82,-261.3,12382.52
2551,723.88,1737.04,2138.07,227.36,126.82,-136.62,-1421.0,-3515.95,2198.55,10529.25,-1011.52,1797.32,-1053.26,12607.38,-267.46,12339.92
2602,648.9,1691.77,2151.67,212.22,125.18,-151.28,-1411.8,-3540.71,2252.15,10655.51,-1001.61,1789.02,-1045.98,12633.61,-258.57,12375.05
2653,709.64,1696.78,2143.14,216.27,116.93,-140.65,-1417.5,-3532.78,2185.96,10604.69,-999.15,1802.93,-1053.24,12582.47,-249.47,12333.0
2704,716.14,1705.04,2113.03,203.85,123.02,-148.71,-1401.91,-3501.52,2210.61,10530.96,-1025.99,1794.69,-1041.41,12550.51,-272.72,12277.78
2755,724.74,1715.42,2152.93,212.68,132.16,-162.53,-1421.08,-3525.25,2209.48,10548.53,-1004.01,1783.44,-1027.76,12587.07,-248.32,12338.75
2806,739.52,1712.99,2141.91,221.93,117.6,-156.7,-1420.13,-3519.28,2245.58,10611.0,-1011.53,1792.74,-1042.24,12694.42,-261.03,12433.38
2857,702.48,1682.85,2139.42,213.32,126.35,-148.96,-1431.73,-3514.54,2217.11,10612.26,-1019.2,1777.19,-1020.22,12598.55,-262.23,12336.33
2908,736.78,1743.97,2127.62,218.52,114.31,-146.16,-1437.76,-3467.16,2166.5,10580.24,-1061.13,1792.18,-1038.96,12636.86,-307.92,12328.94
2959,715.85,1749.04,2182.61,230.79,130.5,-155.8,-1434.57,-3475.17,2258.95,10645.95,-1067.82,1781.91,-1019.63,12848.16,-305.54,12542.62
3010,716.09,1710.49,2151.66,216.54,119.44,-141.76,-1436.74,-3508.45,2239.15,10655.1,-1040.3,1781.63,-1032.34,12721.5,-291.01,12430.48
3061,697.83,1689.62,2145.62,227.47,112.82,-148.66,-1442.15,-3468.18,2173.08,10596.43,-1067.44,1787.08,-1033.78,12583.87,-314.14,12269.73
3112,742.01,1726.68,2129.52,229.99,133.15,-146.57,-1429.33,-3440.25,2131.14,10503.85,-1069.07,1797.72,-1046.69,12580.19,-318.04,12262.16
3163,740.13,1704.35,2156.18,221.94,114.82,-152.15,-1471.96,-3475.36,2174.87,10575.13,-1046.43,1785.33,-1030.71,12587.97,-291.81,12296.16
3214,710.35,1739.99,2141.49,205.08,131.35,-139.32,-1432.0,-3473.02,2165.23,10563.17,-1050.06,1795.36,-1048.19,12612.34,-302.89,12309.45
3265,730.42,1759.22,2121.38,232.08,127.52,-171.37,-1408.01,-3498.41,2174.27,10594.61,-1039.01,1809.51,-1056.05,12661.71,-285.55,12376.16
3316,749.66,1709.73,2153.98,211.81,136.6,-153.83,-1378.37,-3501.67,2230.65,10580.54,-1046.03,1800.29,-1047.51,12739.1,-293.25,12445.85
3367,741.21,1676.6,2150.44,214.88,122.45,-163.9,-1393.26,-3502.95,2212.84,10578.99,-1024.92,1805.19,-1052.2,12637.3,-271.93,12365.38
3418,720.57,1744.86,2175.5,223.1,132.53,-171.22,-1398.91,-3511.7,2214.17,10519.06,-1017.27,1784.95,-1039.66,12647.96,-271.97,12375.98
3469,702.72,1783.37,2149.26,232.01,134.36,-153.93,-1425.19,-3493.21,2245.48,10586.49,-1037.16,1801.05,-1054.4,12761.37,-290.5,12470.86
3520,714.4,1726.45,2116.35,224.43,111.95,-125.98,-1441.37,-3478.61,2195.81,10555.56,-1041.84,1788.41,-1047.62,12599.0,-301.05,12297.95
3571,727.16,1747.45,2159.88,228.41,120.44,-143.97,-1438.3,-3490.02,2200.39,10567.88,-1035.11,1792.55,-1043.16,12679.34,-285.72,12393.62
3622,709.26,1655.59,2162.21,202.83,127.54,-132.71,-1409.47,-3500.92,2246.33,10586.04,-1045.27,1802.71,-1055.42,12646.71,-297.98,12348.73
3673,696.35,1724.48,2178.62,211.62,126.26,-144.51,-1404.7,-3502.46,2200.22,10551.75,-1031.0,1781.56,-1035.33,12637.63,-284.77,12352.86
3724,683.54,1673.93,2195.28,229.7,124.07,-155.53,-1442.17,-3517.42,2269.08,10697.56,-1034.53,1791.89,-1052.28,12758.03,-294.92,12463.11
3775,762.74,1725.73,2162.89,212.65,117.59,-155.97,-1411.35,-3478.46,2109.78,10569.12,-1048.99,1799.6,-1038.72,12614.71,-288.12,12326.6
3826,697.47,1712.2,2186.2,220.76,116.74,-166.12,-1413.9,-3515.72,2258.18,10686.99,-1034.52,1803.72,-1057.06,12782.79,-287.86,12494.92
3877,735.25,1729.5,2157.23,227.16,124.94,-148.04,-1447.35,-3489.89,2237.03,10591.49,-1029.8,1796.82,-1045.8,12717.31,-278.78,12438.54
3928,715.7,1702.97,2127.31,213.47,124.29,-141.05,-1409.1,-3464.24,2239.38,10703.63,-1084.44,1822.05,-1078.21,12812.36,-340.6,12471.76
3979,732.87,1734.24,2149.57,226.04,117.52,-160.84,-1397.87,-3489.33,2205.03,10579.15,-1053.04,1799.39,-1060.69,12696.39,-314.34,12382.04
4030,712.72,1737.22,2119.32,213.77,121.48,-158.42,-1404.9,-3455.23,2223.06,10530.21,-1054.0,1811.95,-1054.42,12639.24,-296.47,12342.77
4081,699.82,1730.6,2123.6,210.22,118.82,-160.22,-1429.63,-3541.14,2258.56,10643.67,-995.57,1795.44,-1043.21,12654.3,-243.34,12410.96
4132,740.37,1707.53,2173.09,229.42,118.46,-151.93,-1437.93,-3494.22,2281.85,10525.72,-1019.95,1787.4,-1042.26,12692.37,-274.8,12417.57
4183,713.22,1703.23,2110.49,219.05,116.11,-140.43,-1433.69,-3487.2,2173.4,10634.8,-1044.04,1799.97,-1052.29,12608.99,-296.35,12312.64
4234,741.19,1701.82,2131.17,220.28,124.94,-154.48,-1427.39,-3518.99,2173.17,10579.68,-1000.78,1798.4,-1044.92,12571.39,-247.31,12324.08
4285,739.37,1722.25,2147.07,226.07,112.8,-153.68,-1440.09,-3491.92,2220.06,10610.5,-1039.08,1807.68,-1063.49,12692.43,-294.88,12397.55
4336,727.37,1714.4,2142.72,224.87,125.68,-130.58,-1445.55,-3439.23,2238.25,10570.58,-1064.58,1808.67,-1056.06,12728.5,-311.97,12416.53
4387,708.23,1731.66,2129.68,221.92,121.85,-140.32,-1427.25,-3444.83,2165.42,10619.95,-1068.27,1811.21,-1055.89,12686.32,-312.96,12373.36
4438,772.35,1733.3,2142.72,233.72,130.18,-154.21,-1399.18,-3449.26,2210.56,10555.64,-1074.5,1820.93,-1079.83,12775.82,-333.39,12442.43
4489,726.24,1655.95,2160.08,219.2,116.11,-151.23,-1440.22,-3473.02,2251.36,10567.53,-1038.47,1808.23,-1062.43,12632.0,-292.67,12339.32
4540,696.84,1647.59,2136.15,214.79,127.27,-152.59,-1415.69,-3431.27,2252.78,10505.38,-1074.55,1802.81,-1055.5,12581.25,-327.24,12254.01
4591,738.59,1722.39,2128.68,236.71,112.22,-152.19,-1430.37,-3451.59,2206.38,10572.73,-1072.31,1806.04,-1056.17,12683.56,-322.44,12361.12
4642,684.2,1708.01,2167.71,223.67,114.01,-145.88,-1440.87,-3446.11,2218.0,10546.89,-1067.51,1791.71,-1041.23,12629.62,-317.03,12312.59
4693,710.64,1707.98,2155.86,217.69,120.68,-142.6,-1458.24,-3448.22,2271.99,10642.14,-1079.78,1800.24,-1051.02,12777.92,-330.56,12447.36
4744,696.95,1750.26,2138.48,229.47,112.78,-150.32,-1478.99,-3443.83,2224.64,10574.07,-1068.71,1786.37,-1036.39,12653.52,-318.73,12334.79
4795,694.83,1738.63,2119.59,217.31,126.05,-149.89,-1419.74,-3418.77,2207.46,10466.51,-1075.61,1805.37,-1049.9,12581.97,-320.14,12261.83
4846,697.16,1684.97,2166.27,223.65,108.57,-164.08,-1436.89,-3437.58,2157.27,10509.73,-1072.43,1803.32,-1047.89,12509.07,-317.0,12192.07
4897,698.62,1732.23,2166.65,210.91,113.11,-133.8,-1429.45,-3476.24,2187.36,10526.02,-1040.21,1794.36,-1047.53,12595.41,-293.38,12302.03
4948,683.29,1743.26,2152.5,217.83,123.4,-147.57,-1453.88,-3471.26,2162.78,10489.93,-1031.65,1799.26,-1051.16,12500.29,-283.55,12216.74
4999,721.22,1739.19,2155.89,217.21,111.22,-160.16,-1428.54,-3487.8,2149.31,10492.96,-1023.73,1799.96,-1051.24,12510.5,-275.01,12235.49
5050,739.09,1650.48,2162.21,225.03,120.37,-154.98,-1426.91,-3459.41,2205.15,10505.19,-1050.86,1787.79,-1033.63,12566.23,-296.69,12269.53
5101,725.61,1676.2,2159.51,219.62,113.56,-135.08,-1428.11,-3407.35,2216.92,10493.95,-1092.58,1795.93,-1045.73,12634.83,-342.38,12292.45
5152,674.53,1715.13,2137.14,225.38,129.28,-135.66,-1451.53,-3472.49,2308.04,10614.79,-1056.24,1788.15,-1040.49,12744.59,-308.58,12436.01
5203,717.47,1670.93,2172.34,222.84,113.5,-140.63,-1434.85,-3440.05,2219.74,10596.73,-1086.96,1789.67,-1036.69,12698.02,-333.98,12364.04
5254,710.45,1786.15,2147.07,223.24,100.63,-131.0,-1436.92,-3446.4,2156.87,10532.45,-1070.12,1797.92,-1040.18,12642.55,-312.38,12330.17
5305,749.67,1713.34,2149.98,219.45,121.3,-128.0,-1423.76,-3445.55,2247.27,10508.48,-1065.91,1792.03,-1040.51,12712.19,-314.4,12397.79
5356,692.32,1724.18,2155.55,211.11,123.46,-140.02,-1444.94,-3433.36,2181.75,10528.91,-1079.68,1795.11,-1043.26,12598.96,-327.83,12271.13
5407,670.07,1741.81,2174.66,210.9,119.45,-124.53,-1447.29,-3479.6,2261.77,10605.41,-1045.96,1789.19,-1037.97,12732.64,-294.74,12437.9
5458,690.94,1722.52,2134.69,215.21,118.67,-137.35,-1444.7,-3444.36,2208.32,10493.79,-1060.13,1781.94,-1028.94,12557.73,-307.13,12250.6
5509,704.31,1714.41,2141.14,212.39,119.19,-156.33,-1440.11,-3463.23,2144.45,10547.27,-1059.06,1804.5,-1044.51,12523.48,-299.07,12224.41
5560,723.5,1672.85,2126.95,224.81,118.15,-151.13,-1445.54,-3468.38,2205.57,10515.82,-1043.23,1791.72,-1038.15,12522.6,-289.66,12232.94
5611,700.4,1701.37,2119.35,225.59,120.44,-152.37,-1435.19,-3448.12,2188.06,10564.6,-1065.25,1802.87,-1061.0,12584.13,-323.39,12260.74
5662,714.37,1720.71,2145.95,221.49,117.52,-144.93,-1445.0,-3381.03,2261.34,10539.96,-1122.69,1802.11,-1063.4,12750.37,-383.99,12366.38
5713,726.72,1732.26,2195.52,214.03,130.04,-137.11,-1456.0,-3485.53,2205.39,10553.66,-1034.98,1804.37,-1058.65,12678.97,-289.26,12389.7
5764,719.81,1702.31,2152.28,224.15,108.78,-142.34,-1428.54,-3495.41,2256.09,10642.91,-1057.18,1798.01,-1051.09,12740.03,-310.27,12429.77
5815,731.77,1686.02,2130.7,228.27,122.19,-140.05,-1445.97,-3459.2,2172.27,10540.77,-1059.07,1790.65,-1042.12,12566.76,-310.53,12256.22
5866,693.53,1707.45,2138.57,217.21,107.73,-136.67,-1412.51,-3425.33,2237.13,10519.98,-1088.09,1801.66,-1051.34,12647.09,-337.76,12309.33
5917,733.55,1805.69,2181.29,227.2,113.36,-162.96,-1449.15,-3464.09,2213.01,10526.17,-1051.58,1794.16,-1044.92,12724.05,-302.35,12421.7
5968,719.39,1693.98,2163.5,222.24,112.76,-144.42,-1447.31,-3431.89,2194.45,10497.29,-1079.19,1809.73,-1058.71,12579.97,-328.17,12251.8
6019,681.39,1614.51,2140.86,214.91,124.0,-142.44,-1451.86,-3410.78,2253.77,10577.33,-1097.34,1799.63,-1044.71,12601.68,-342.41,12259.26
6070,730.71,1722.45,2137.38,218.99,120.47,-148.65,-1436.9,-3389.31,2224.37,10461.7,-1103.12,1800.0,-1050.1,12641.22,-353.22,12287.99
6121,746.68,1676.48,2139.34,229.58,113.28,-129.5,-1402.83,-3460.0,2202.86,10555.9,-1077.43,1799.33,-1065.54,12671.79,-343.63,12328.16
6172,709.14,1681.2,2145.69,226.47,103.77,-116.71,-1438.08,-3435.31,2222.96,10535.95,-1078.7,1810.14,-1059.42,12635.08,-327.99,12307.09
6223,713.21,1746.47,2143.12,220.61,117.34,-133.76,-1426.79,-3484.87,2187.5,10483.41,-1032.04,1800.27,-1060.21,12566.23,-291.98,12274.25
6274,708.36,1775.93,2141.76,220.76,114.78,-125.21,-1399.63,-3441.92,2202.29,10521.51,-1084.85,1820.73,-1079.55,12718.65,-343.67,12374.98
6325,761.79,1654.27,2164.02,221.53,124.7,-144.23,-1409.14,-3433.12,2204.45,10544.0,-1084.83,1795.59,-1053.49,12688.27,-342.74,12345.53
6376,727.33,1692.51,2120.16,216.94,131.83,-146.28,-1406.72,-3421.11,2148.26,10549.04,-1088.05,1808.34,-1057.22,12611.96,-336.93,12275.03
6427,688.88,1669.63,2134.23,216.05,123.66,-143.51,-1443.36,-3467.17,2201.18,10544.7,-1044.08,1787.32,-1039.31,12524.28,-296.07,12228.21
6478,736.03,1722.02,2144.07,222.65,129.53,-147.39,-1395.99,-3474.84,2251.77,10507.78,-1053.97,1797.23,-1046.03,12695.65,-302.78,12392.87
6529,727.7,1723.28,2137.01,230.46,115.91,-129.73,-1396.49,-3447.06,2203.98,10559.55,-1077.83,1806.33,-1068.8,12724.62,-340.3,12384.31
6580,737.54,1760.21,2128.2,224.93,129.6,-131.61,-1415.1,-3446.96,2163.04,10444.75,-1063.07,1800.8,-1051.52,12594.6,-313.79,12280.81
6631,691.33,1737.66,2148.0,226.9,123.63,-146.28,-1403.47,-3466.27,2205.04,10499.02,-1046.82,1788.24,-1047.21,12615.54,-305.78,12309.76
